WDPA_PID,WDPAID,NAME,ISO3,IUCN_CAT,MARINE,GIS_M_AREA
392947,392947,Nupafjellet,NOR,Ia,1,0.206381901649322
392948,392948,Fugløya,NOR,Ia,1,0.209976215108694
392949,392949,Flørauden,NOR,Ia,2,0.211803033264622
392952,392952,Muleneset,NOR,Ia,1,0.277303877193426
392953,392953,Skalmen,NOR,Ia,1,0.178102344594888
392955,392955,Eggholmen,NOR,Ia,1,0.145571982881252
392956,392956,Sveltingen,NOR,Ia,1,0.135036316657806
392958,392958,Vealøs,NOR,Ia,1,0.08299944754055
392960,392960,Vistdalsholmen,NOR,Ia,1,0.089338594509087
392966,392966,Revlingen,NOR,Ia,1,0.066462925300668
392967,392967,Prestholmen,NOR,Ia,1,0.072799859146953
392968,392968,Herfølsalta,NOR,Ia,1,0.036373888090466
392971,392971,Eidsholmen,NOR,Ia,1,0.057783638622446
392972,392972,Kjepina,NOR,Ia,2,0.060682527654587
392974,392974,Gjølertangen,NOR,Ia,1,0.027816134946165
392978,392978,Vindfarholmen,NOR,Ia,2,0.048033193501629
392981,392981,Alshusbukta,NOR,Ia,1,0.013950610103756
392987,392987,Gullholmen,NOR,Ia,1,0.041575175670799
392992,392992,Rauerkalven,NOR,Ia,1,0.05029543058267
393006,393006,Langskjær,NOR,Ia,1,0.021067978226077
393042,393042,Garntangen,NOR,Ia,1,0.010555369401441
393044,393044,Jan Mayen,SJM,Ib,2,4302.43948654605
395344,395344,Loi,NOR,Ia,2,0.838593913807134
395347,395347,Nordre Skjælholmen,NOR,Ia,1,0.008802275155636
395350,395350,Eiterstrondi,NOR,Ia,1,1.28547694462697
395416,395416,Tangen,NOR,Ia,1,0.014801538933742
395417,395417,Orebukta,NOR,Ia,1,0.020195354921504
397578,397578,Grytskäretin vesialue 1,FIN,Ib,1,6.43227851048818
397580,397580,Siipyyn saaristo 1,FIN,Ib,2,13.8362072606558
397582,397582,Grytskäretin vesialue 2,FIN,Ib,2,5.17293776679435
398136,398136,Bergösmfvatten.fredningsomr.,FIN,Ib,2,175.805233527447
398165,398165,Närpiön saaristo 1,FIN,Ib,2,8.76467009769389
478071,478071,Bancos de La Plata y La Navidad,DOM,Ia,2,33437.3133152888
478092,478092,Estero Hondo,DOM,Ia,1,11.7857235366276
478602,478602,Reserva Biológica Do Parazinho,BRA,Ia,1,0.444605874508248
900699,900699,Cayos Miskitos y Franja Costera Inmediata,NIC,Ia,1,5220.74180556787
902698,902698,Codrington Lagoon,ATG,Ia,2,24.8033402398925
1111270,1111270,Farallon National Wildlife Refuge,USA,Ia,1,0.06784205682184
1111289,1111289,San Diego Bay National Wildlife Refuge,USA,Ia,1,7.49449068201252
6666113,6666113,Passage Key National Wildlife Refuge,USA,Ia,2,0.255158609949729
6666293,6666293,Egg Island Bar Natural Area,USA,Ia,1,0.461764985968886
6666308,6666308,Pelican Spit Natural Area,USA,Ia,2,0.582734678033563
6666312,6666312,Satilla River Marsh Island Natural Area,USA,Ia,1,0.058379042146854
11111920,11111920,North Bay Natural Area Preserve,USA,Ia,1,1.62632350119844
11114336,11114336,Skookum Inlet Natural Area Preserve,USA,Ia,1,0.2033859266637
11115157,11115157,Rocks And Islands,USA,Ib,1,0.00723915718768
11115361,11115361,Phillip Burton,USA,Ib,1,29.4528408883782
11115532,11115532,Marin Islands National Wildlife Refuge,USA,Ia,2,1.8480718036651
555512153,555512153,Tres Palmas de Rincón Marine Reserve,PRI,Ia,2,0.797018463783999
555512159,555512159,Isla de Desecheo Marine Reserve,PRI,Ia,2,6.07799011960249
555515645,555515645,Whitehorse Island,CAN,Ia,1,0.003892378909969
555516353_B,555516353,FRANCIS POINT ECOLOGICAL RESERVE,CAN,Ia,1,0.052400094932831
555516356_B,555516356,OWYACUMISH RIVER PARK,CAN,Ib,1,0.014885392054472
555516376_B,555516376,KHUTZEYMATEEN INLET WEST CONSERVANCY,CAN,Ib,1,1.4643188250216
555516381_B,555516381,KHUTZEYMATEEN INLET CONSERVANCY,CAN,Ib,2,24.3731474533996
555516427_B,555516427,Akpait National Wildlife Area,CAN,Ib,2,740.984892186018
555516428_B,555516428,Ninginganiq National Wildlife Area,CAN,Ib,2,2825.57479824189
555516429_A,555516429,Qaqulluit National Wildlife Area,CAN,Ib,1,0.661397809776116
555516429_B,555516429,Qaqulluit National Wildlife Area,CAN,Ib,2,395.893029902136
555543388,555543388,Flat Island,AUS,Ia,1,0.009585459453567
555543603,555543603,Saratoga Island,AUS,Ia,1,0.001651167322035
555543606,555543606,Shark Island,AUS,Ia,1,0.005474993748061
555543665,555543665,Woregore,AUS,Ia,1,0.108309966711315
555544135,555544135,Whangarei Harbour,NZL,Ia,1,1.75827035793714
555544137_A,555544137,Montebello Islands,AUS,Ia,2,284.766417233177
555544139,555544139,Barrow Island,AUS,Ia,2,40.0034049728529
555544141,555544141,Horoirangi,NZL,Ia,2,8.84890493682977
555544142,555544142,Te Paepae o Aotea,NZL,Ia,2,12.7231030375429
555544143,555544143,Parininihi,NZL,Ia,2,18.2909643652965
555544662,555544662,Närpiön saaristo 4,FIN,Ib,2,9.65380509052368
555544835,555544835,2014076 Umeälvens delta,SWE,Ib,1,11.2313271909924
555545763,555545763,Banco D. Joao de Castro,PRT,Ib,2,16.199136146466
555545766,555545766,Campo Hidrotermal Lucky Strike,PRT,Ib,2,300.727834378058
555545767,555545767,Campo Hidrotermal Menez Gwen,PRT,Ib,2,264.582745437954
555545768,555545768,Campo Hidrotermal Rainbow,PRT,Ib,2,22.1673050223486
555545769,555545769,Ilheu de Maria Vaz,PRT,Ia,2,0.094798031088308
555545770,555545770,Monte Submarino Sedlo,PRT,Ib,2,4096.38920166491
555545815,555545815,Garajau,PRT,Ia,2,3.09290408866094
555545816,555545816,Rede de Areas Marinhas Protegidas do Porto Santo,PRT,Ib,1,23.6634481655909
555546015,555546015,Les Illes Medes,ESP,Ia,1,0.024238621765546
555546019,555546019,Ses Salines d'Eivissa i Formentera,ESP,Ia,1,4.48876364187638
555546020,555546020,"Illes des Porros, s'Estany, la bassa de Morella, es Prat i l'illa d'en Colom",ESP,Ia,1,0.172741929522401
555547351,555547351,Elkhorn Slough State Marine Reserve,USA,Ia,1,3.62512670382049
555547352,555547352,Morro Bay State Marine Reserve,USA,Ia,1,0.727289272215359
555547353,555547353,Natural Bridges State Marine Reserve,USA,Ia,1,0.306057343185256
555547355,555547355,Lovers Point State Marine Reserve,USA,Ia,2,0.711443158701934
555547360,555547360,Piedras Blancas State Marine Reserve,USA,Ia,2,26.5002793614364
555547361,555547361,Point Buchon State Marine Reserve,USA,Ia,2,17.0467862273055
555547362,555547362,Footprint State Marine Reserve,USA,Ia,2,18.2666785658326
555547363,555547363,Point Arena State Marine Reserve,USA,Ia,2,11.1476252552034
555547365,555547365,Bodega Head State Marine Reserve,USA,Ia,2,23.7674542229175
555547366,555547366,Point Reyes State Marine Reserve,USA,Ia,2,23.8914311271011
555547367,555547367,Southeast Farallon Island State Marine Reserve,USA,Ia,2,13.6936777969733
555547368,555547368,Montara State Marine Reserve,USA,Ia,2,30.2849613000089
555547369,555547369,Point Reyes Headlands Special Closure,USA,Ia,1,1.44607881108049
555547370,555547370,Point Resistance Special Closure,USA,Ia,2,0.037235169737456
555547371,555547371,Double Point/Stormy Stack Special Closure,USA,Ia,2,0.05271846203224
555547372,555547372,Egg (Devil's Slide) Rock to Devil's Slide Special Closure,USA,Ia,1,0.116585327380784
555547373,555547373,North Farallon Islands Special Closure,USA,Ia,2,0.519143944494253
555547374,555547374,Southeast Farallon Sp Special Closure,USA,Ia,1,0.275177254649462
555547375,555547375,North Farallon Islands State Marine Reserve,USA,Ia,2,46.7716557009877
555547376,555547376,Southeast Farallon Sp Special Closure,USA,Ia,1,0.04421400961691
555547378,555547378,Wai'opae Tidepools Marine Life Conservation District,USA,Ia,1,0.07637110908992
555547387,555547387,Canal Luis Peña Natural Reserve,PRI,Ia,2,6.25511615850006
555547390,555547390,Stewarts Point State Marine Reserve,USA,Ia,2,62.0166196428205
555547391,555547391,Asilomar State Marine Reserve,USA,Ia,1,3.55498643657948
555547392,555547392,Carmel Pinnacles State Marine Reserve,USA,Ia,2,1.36601679302917
555547393,555547393,Point Lobos State Marine Reserve,USA,Ia,2,13.6729576076749
555547394,555547394,Point Sur State Marine Reserve,USA,Ia,2,24.9193271916208
555548003,555548003,Amanda Bay,ATA,Ia,2,16.9595456934178
555548007,555548007,Bass Pyramid,AUS,Ia,1,0.007128668588383
555548039,555548039,Councillor Island,AUS,Ia,1,0.052547416131524
555548047_A,555548047,Encounter,AUS,Ia,1,0.083728008212773
555548050_A,555548050,Far West Coast,AUS,Ia,2,1694.97847132214
555548066,555548066,Hawker Island,ATA,Ia,2,2.17444360699155
555548082,555548082,Larsemann Hills,ATA,Ia,2,225.919460812499
555548090,555548090,Mawson's Huts,ATA,Ia,2,1.02186286741104
555548101_A,555548101,Muiron Islands,AUS,Ia,2,19.2034910847626
555548102,555548102,Scullin and Murray Monoliths,ATA,Ia,1,2.54550610808348
555548127,555548127,Reid Rocks,AUS,Ia,1,0.042439219485337
555548146_A,555548146,Sir Joseph Banks Group,AUS,Ia,1,0.005777407855322
555548151_A,555548151,Southern Kangaroo Island,AUS,Ia,2,3.70841143366323
555548152_A,555548152,Southern Spencer Gulf,AUS,Ia,1,0.4611088933386
555548174_A,555548174,Upper Gulf St Vincent,AUS,Ia,2,86.0760291655502
555548181_A,555548181,West Coast Bays,AUS,Ia,2,3.21262885944584
555548186,555548186,Wright Rock,AUS,Ia,1,0.00670628119671
555548204_A,555548204,Great Barrier Reef Coast,AUS,Ia,2,409.715479626721
555548269,555548269,Unnamed WA48858,AUS,Ia,2,0.000535520946918
555548351,555548351,Unnamed WA45089,AUS,Ia,1,0.023462006434173
555550658,555550658,Mikkelinsaaret 72,FIN,Ib,2,9.98482143094477
555550826,555550826,Närpiön saaristo 5,FIN,Ib,2,20.5695310322091
555550895,555550895,Mikkelinsaaret 73,FIN,Ib,2,63.276040108927
555551258,555551258,2032389 Välen,SWE,Ia,1,0.111079942275536
555551320,555551320,2041790 Biotopskydd 2013:349,SWE,Ia,1,0.003687695166984
555551459,555551459,2041610 Mullvalds strandskog,SWE,Ia,1,0.202252277389628
555551482,555551482,2040568 Biotopskydd 2012:506,SWE,Ia,1,0.011219930117712
555551582,555551582,2024529 T-udden,SWE,Ia,1,0.053246726600346
555551649,555551649,2043647 Smulterskäret,SWE,Ia,1,2.26905270701114
555552032,555552032,2023151 Ireån,SWE,Ia,1,0.04273908592547
555552445,555552445,Prinsesseåsen,NOR,Ia,1,0.037682004884093
555556766,555556766,Bikini,MHL,Ib,2,2014.41082656222
555556870_A,555556870,Ashmore Reef,AUS,Ia,2,549.294911220452
555556873,555556873,Cartier Island,AUS,Ia,2,172.338231322776
555559378,555559378,Klobbskat 1,FIN,Ib,2,5.99582016436227
555559389,555559389,Luodon ja Kokkolan saaristo,FIN,Ib,1,19.2210757125467
555560031,555560031,Vealøs,NOR,Ia,1,0.114216969303668
555562173,555562173,"Kihnu laidude LKA, Kihnu karede skv.",EST,Ib,2,5.18356244779548
555562321,555562321,"Kihnu laidude LKA, Kihnu linnulaidude skv.",EST,Ib,2,3.79329007330294
555562535,555562535,2042827 Norrängsskogen,SWE,Ia,1,0.081946419679539
555562625,555562625,2042701 Biotopskydd 2013:556,SWE,Ia,1,0.011230364417624
555562639,555562639,2041530 Kobbungen,SWE,Ia,1,0.046963277851601
555562677,555562677,2028349 Gräddö-Asken,SWE,Ia,1,0.053087238062774
555562683,555562683,2042406 Barnens Ö,SWE,Ia,1,0.178918537486734
555564459,555564459,Antipodes Islands,NZL,Ia,1,2.43010380262722
555564461,555564461,Bounty Islands,NZL,Ia,1,0.400083173480055
555564463,555564463,Snares Islands,NZL,Ia,1,0.477328225685881
555564558,555564558,Tawharanui,NZL,Ia,2,3.74020746574415
555565683,555565683,Mangere Island,NZL,Ia,1,0.138206731426337
555565790,555565790,Taputeranga,NZL,Ia,2,8.30759526621277
555565830,555565830,Tapuae,NZL,Ia,2,13.6543233632704
555566859,555566859,Moutere Ihupuku / Campbell Island,NZL,Ia,2,1122.11631577968
555566860,555566860,Moutere Mahue / Antipodes Island,NZL,Ia,2,2165.2934411595
555566861,555566861,Moutere Hauriri / Bounty Islands,NZL,Ia,2,1041.8033014978
555566883,555566883,Breaksea Island,NZL,Ia,1,10.538024643884
555567062,555567062,Marais-de-Saint-Michel-de-Bellechasse Habitat Of A Threatened Or Vulnerable Plant Species,CAN,Ia,1,0.146423602076173
555567066,555567066,Île-Rock Habitat Of A Threatened Or Vulnerable Plant Species,CAN,Ia,2,0.010721795085644
555567073,555567073,Marais-de-l'Anse-Verte Habitat Of A Threatened Or Vulnerable Plant Species,CAN,Ia,1,0.148040255906221
555567074,555567074,Marais-de-l'Anse-du-Cap Habitat Of A Threatened Or Vulnerable Plant Species,CAN,Ia,1,0.153172205715687
555567085,555567085,Alvar-de-l'Île-de-Pierre Habitat Of A Threatened Or Vulnerable Plant Species,CAN,Ia,2,0.012483519834051
555567351,555567351,"Île aux Goélands, Étang-du-Nord Cliff Inhabited By A Colony Of Birds",CAN,Ia,1,0.002414594427287
555571187,555571187,Air Alas,IDN,Ia,1,0.159415020034697
555571195,555571195,Air Seblat,IDN,Ia,1,0.256164494404386
555571236,555571236,Karimunjawa,IDN,Ia,2,1165.31930928192
555571293,555571293,P. Kofiau,IDN,Ia,1,109.196462634563
555576595_A,555576595,Marmion,AUS,Ia,2,0.407775185749642
555577434,555577434,Heard Island and McDonald Islands,HMD,Ia,2,70588.74025435
555580922,555580922,Horse Island,GBR,Ia,1,0.056090722126007
555580923,555580923,Carlingford Lough Islands,GBR,Ia,1,0.12573628420601
555580924,555580924,Larne Lough Islands,GBR,Ia,1,0.002350548103921
555580929,555580929,Fidra,GBR,Ia,1,0.04519448636297
555580930,555580930,Inchmickery,GBR,Ia,1,0.032466355878189
555580932,555580932,Ramna Stacks & Gruney,GBR,Ia,1,0.041560845654121
555580934,555580934,Grassholm,GBR,Ia,1,0.038658634498645
555580935,555580935,Pilsey Island,GBR,Ia,1,0.055226082442952
555580936,555580936,Reads Island,GBR,Ia,1,0.543725168112265
555581319,555581319,Farne Islands,GBR,Ia,1,0.110445950944779
555582986,555582986,Cayos Zapotillos,HND,Ia,2,10.6424685933055
555583067,555583067,Boatswain Bird Island Sanctuary,SHN,Ia,2,0.053707182960066
555583308,555583308,Ailinginae,MHL,Ib,2,1018.202510325
555583340,555583340,Mili Atoll,MHL,Ib,2,95.682833833205
555586186,555586186,Breton National Wildlife Refuge.Wilderness Area,USA,Ib,1,37.6733199125551
555586220,555586220,Hazy Island,USA,Ib,1,0.043382128312445
555586233,555586233,Monomoy,USA,Ib,1,5.1428853877965
555586239,555586239,Oregon Islands National Wildlif,USA,Ib,2,3224.32556712466
555586242,555586242,Passage Key National Wildlife Refuge.Wilderness Area,USA,Ib,2,0.076887346377948
555586243,555586243,Pelican Island National Wildlife Refuge.Wilderness Area,USA,Ib,1,0.007025372123776
555586256,555586256,Semidi,USA,Ib,2,1009.42474052219
555586276,555586276,Washington Islands,USA,Ib,1,0.464817273153502
555586441,555586441,Gerstle Cove State Marine Reserve,USA,Ia,1,0.007837206669626
555586715,555586715,James V Fitzgerald Marine Reserve,USA,Ia,1,1.76938596308815
555586717,555586717,Ano Nuevo State Marine Reserve,USA,Ia,2,27.6234554246786
555586816,555586816,Wake Atoll National Wildlife Refuge,UMI,Ia,2,2014.24765708733
555586836,555586836,Point Conception State Marine Reserve,USA,Ia,2,58.0268551075349
555586839,555586839,Campus Point State Marine Conservation Area,USA,Ia,2,27.0782968621593
555586841,555586841,Begg Rock (San Nicolas Island Quad) State Marine Reserve,USA,Ia,2,98.3228981191527
555586842,555586842,Point Vicente State Marine Conservation Area,USA,Ia,2,38.8757381722779
555586847,555586847,Blue Cavern (Catalina Island) Onshore State Marine Conservation Area,USA,Ia,2,6.730068123898
555586849,555586849,Long Point (Catalina Island) State Marine Reserve,USA,Ia,2,4.27693843044942
555586850,555586850,Casino Point (Catalina Island) State Marine Conservation Area,USA,Ia,1,0.017209541192632
555586856,555586856,Matlahuayl State Marine Reserve,USA,Ia,2,2.60615728290053
555586858,555586858,Cabrillo State Marine Reserve,USA,Ia,2,0.94842349599516
555586864,555586864,South Cape Mendocino State Marine Reserve,USA,Ia,2,23.3664562702801
555586865,555586865,Mattole Canyon State Marine Reserve,USA,Ia,2,25.3664728950147
555586866,555586866,Sea Lion Gulch State Marine Reserve,USA,Ia,2,26.7479766949627
555586874,555586874,Otter Rock Marine Reserve,USA,Ia,2,3.07937529735234
555586888,555586888,San Miguel Island Spec Special Closure,USA,Ia,1,1.95319414001336
555586889,555586889,Anacapa Island Spec Special Closure,USA,Ia,2,0.480709152680074
555586995,555586995,Point Dume State Marine Reserve,USA,Ia,2,19.2807772558267
555586999,555586999,Laguna Beach State Marine Reserve,USA,Ia,2,16.0687505697719
555587000,555587000,Laguna Beach State Marine Conservation Area,USA,Ia,2,8.91692906841548
555587003,555587003,South La Jolla State Marine Reserve,USA,Ia,2,12.9070978326859
555587007,555587007,Southwest Seal Rock Special Closure,USA,Ia,1,0.05071379935686
555587008,555587008,Castle Rock Special Closure,USA,Ia,1,0.100575127664353
555587009,555587009,False Klamath Rock Special Closure,USA,Ia,1,0.060968474079299
555587011,555587011,Reading Rock State Marine Reserve,USA,Ia,2,24.8687136539454
555587012,555587012,South Humboldt Bay State Marine Recreational Manag Recreation,USA,Ia,2,1.90912695384955
555587013,555587013,Sugarloaf Island Special Closure,USA,Ia,1,0.063237154021528
555587014,555587014,Steamboat Rock Special Closure,USA,Ia,2,0.044449611283728
555587015,555587015,Rockport Rocks Special Closure,USA,Ia,1,0.057140191300065
555587016,555587016,Vizcaino Rock Special Closure,USA,Ia,1,0.040683378155514
555587017,555587017,Ten Mile State Marine Reserve,USA,Ia,2,30.5906816516926
555587021,555587021,Redfish Rocks Marine Reserve,USA,Ia,2,6.75039511537343
555587171,555587171,Balandra,MEX,Ia,1,11.464573514704
555587175,555587175,"La porción norte y la franja costera oriental, terrestres y marinas de la Isla de Cozumel",MEX,Ia,1,320.650998655271
555587464,555587464,"Kälviän saaristo, Kotolahti ja Pikku-Köyrinen",FIN,Ib,2,30.4561027668903
555587746,555587746,Råskäret,FIN,Ib,2,1.43528665642349
555587912,555587912,"Lahemaa RP, Loosaarte skv.",EST,Ib,2,0.172128834654008
555588001,555588001,"Lahemaa RP, Saartneeme skv.",EST,Ib,1,0.007029864243751
555588059,555588059,"Kolga lahe MKA, Kolga lahe skv.",EST,Ib,2,9.95141061151599
555589139,555589139,2043966 Biotopskydd 2014:509,SWE,Ia,1,0.009355147368438
555589242,555589242,2043955 Biotopskydd 2015:26,SWE,Ia,1,0.002021684385129
555589281,555589281,2043766 Långören,SWE,Ia,1,3.86634658009295
555589293,555589293,2042687 Jonstorp-Vegeåns mynning,SWE,Ib,1,12.5806662391368
555590082,555590082,Lastningsplats,FIN,Ib,1,0.000793389093144
555592745,555592745,Acandí Playón y Playona,COL,Ib,2,261.778291696
555592845,555592845,Majuro,MHL,Ib,2,2.52160149503446
555592846,555592846,Kwajalein,MHL,Ib,2,0.676454806335413
555593200,555593200,Pokeshaw,CAN,Ib,1,0.001642825646649
555593215,555593215,Salkeld Islands,CAN,Ib,1,0.195626990722013
555594034,555594034,Xuhai-Guanyinbi,TWN,Ia,1,1.03711967489578
555595322,555595322,2044379 Brandalsund,SWE,Ia,1,0.093746344699407
555595422,555595422,2044042 Svärdsö,SWE,Ia,1,0.784430602765448
555595522,555595522,2041708 Lingarö,SWE,Ia,1,0.068548547331298
555595538,555595538,2044569 Klövberget,SWE,Ia,1,0.148215775978831
555596198,555596198,MPA Lara-Toxeftra,CYP,Ia,1,5.87164981093326
555597503,555597503,2021305 Avanäset,SWE,Ia,1,5.27419046044587
555597509,555597509,2045495 Sandöörarna,SWE,Ia,1,0.159080501265143
555597691,555597691,2045710 Vivesholm,SWE,Ia,1,0.371326635196915
555597760,555597760,2048105 Källarberget,SWE,Ia,1,0.248685985674356
555597779,555597779,2047931 Biotopskydd SK 385-2016,SWE,Ia,1,0.016919882765827
555599260,555599260,Stornes,ATA,Ia,2,21.1093345619928
555600298,555600298,Akaroa,NZL,Ia,2,5.09008726106669
555600299,555600299,Kahurangi,NZL,Ia,2,82.6579026305855
555600300,555600300,Hikurangi,NZL,Ia,2,104.007529918137
555600301,555600301,Hautai,NZL,Ia,2,8.36049471925355
555600302,555600302,Punakaiki,NZL,Ia,2,34.4442039104503
555600303,555600303,Waiau Glacier Coast,NZL,Ia,2,44.177405172145
555600304,555600304,Tauparikākā,NZL,Ia,1,0.111237324584385
555602293,555602293,Back Bay Propo,USA,Ib,1,2.88287282698037
555602805,555602805,Bogoslof,USA,Ib,1,0.100238953003006
555603317,555603317,Cedar Island National Wildlife Refuge.,USA,Ib,1,0.079002015455596
555603421,555603421,Chassahowitzka National Wildlife Refuge.Wilderness Area,USA,Ib,1,56.4663814419155
555603790,555603790,Copper Sands,USA,Ia,1,38.9665798597154
555604127,555604127,Willapa National Wildlife Refu,USA,Ia,1,0.068634609820235
555606318,555606318,Brigantine National,USA,Ib,1,0.422674078178035
555606483,555606483,Inner Double Head Shot Island Propo,USA,Ib,1,0.002217620415552
555606600,555606600,J. N. Ding Darling National Wildlife Refuge.Wilderness Area,USA,Ib,1,1.41383676173046
555607020,555607020,Hawaiian Islands National Wildlife Refu,USA,Ia,1,2.94934274592399
555607478,555607478,Marjory Stoneman Douglas,USA,Ib,1,2121.70310947898
555608120,555608120,Navassa Island National Wildlife Refuge,UMI,Ia,2,1468.90396351705
555608203,555608203,Nisqually National Wildlife Refu,USA,Ia,1,2.46461165039906
555608694,555608694,Hawaiian Islands National Wildlife Refu,USA,Ia,2,383.336525462866
555609592,555609592,Saint Lazaria,USA,Ib,1,0.037380597498226
555609640,555609640,San Juan Islands,USA,Ib,1,0.366254756035056
555609649,555609649,San Pedro Underwater Archaeological Preserve State Park,USA,Ia,2,2.6050340327123
555609975,555609975,Simeonof,USA,Ib,1,59.7151428963252
555610705,555610705,Three Arch Rocks National Wildlif,USA,Ib,2,0.739781534039093
555614450,555614450,Amanave Village Marine Protected Area,ASM,Ia,1,0.306727827561657
555614457,555614457,Fagamalo Village Marine Protected Area,ASM,Ia,2,0.431685157667332
555614459,555614459,Sa'ilele Village Marine Protected Area,ASM,Ia,2,0.071900841513252
555622056,555622056,Cochon Island,FLK,Ia,1,0.057044493979077
555622058,555622058,Natural Arch,FLK,Ia,1,0.13263281388224
555622060,555622060,Sand Bay,FLK,Ia,1,0.068524310191819
555622062,555622062,Seal Rocks S2D4,FLK,Ia,2,0.000239934230464
555622063,555622063,Seal Rocks S2D5,FLK,Ia,2,0.00108771106679
555622064,555622064,Seal Rocks S2D6,FLK,Ia,2,0.000327912785036
555622065,555622065,Seal Rocks S2D7,FLK,Ia,2,0.000339909618409
555622066,555622066,W Cape Orford,FLK,Ia,1,0.307205794213574
555622236,555622236,Gamak Bay,KOR,Ia,1,152.916122345988
555622237,555622237,Deukryang Bay,KOR,Ia,1,279.635057032902
555622238,555622238,Wando-Doam Bay,KOR,Ia,1,311.559272604556
555622239,555622239,Hampyeong Bay,KOR,Ia,1,62.7215300969829
555624304,555624304,Islas del Pacífico de la Península de Baja California,MEX,Ia,2,11320.6584385352
555624306,555624306,Caribe Mexicano,MEX,Ia,2,57303.1083282498
555624831,555624831,Jazirat al-Huwaysat / Dawhat Duwayhin,SAU,Ia,1,507.460594433066
555624837,555624837,Umm al-Qamari Islands,SAU,Ia,2,4.18467375528548
555624849,555624849,Guaraqueçaba Ecological Station,BRA,Ib,1,7.66437099884665
555625215,555625215,Raine Island,AUS,Ia,1,0.181184229628737
555625353,555625353,Investigator Group,AUS,Ib,1,0.803325049194108
555625764,555625764,Gaulosen,NOR,Ia,2,10.6986464257859
555625765,555625765,Jærkysten,NOR,Ia,2,142.667376662029
555625766,555625766,Rødberg,NOR,Ia,2,13.9033819269427
555629385,555629385,Revillagigedo,MEX,Ia,2,147914.672652441
555632405,555632405,"Sääre LKA, Vesitükimaa skv.",EST,Ib,2,1.74016712390031
555632594,555632594,"Letipea MKA, Laidude skv.",EST,Ib,1,0.030528035540997
555633194,555633194,Replot gemensamma holmar,FIN,Ib,1,0.010056316294071
555633195,555633195,Replotfjärden,FIN,Ib,2,33.5606564236512
555634125,555634125,Ørin,NOR,Ia,2,1.90456330122741
555635846,555635846,Karimata,IDN,Ia,2,1873.00279579873
555635851,555635851,Pulau Nusa,IDN,Ia,2,0.03216763732917
555635917,555635917,Bukit Barisan Selatan,IDN,Ia,2,102.886567982537
555637700_C,555637700,Rochers aux Oiseaux Bird Sanctuary,CAN,Ia,2,6.45785878809245
555637728,555637728,Basque Islands Nature Reserve,CAN,Ia,1,0.020126968795329
555638858,555638858,2045772 Lill-Furuön,SWE,Ia,1,1.08901754084499
555639167,555639167,2052271 Biotopskydd SK 479-2018,SWE,Ia,1,0.016362448050547
555639312,555639312,2048923 Biotopskydd SK 196-2017,SWE,Ia,1,0.005284377008385
555639331,555639331,2047936 Tavasten - Skeppsviksskärgården,SWE,Ia,1,14.775900828544
555639332,555639332,2050202 Fjärdingsöarnas naturreservat,SWE,Ia,1,5.90791865093854
555639758,555639758,2043737 Kallfjärden,SWE,Ib,2,155.561722777953
555639773,555639773,2046759 Ladudden,SWE,Ia,1,0.048301376652714
555639779,555639779,2043739 Kunoöhällan,SWE,Ia,2,1.65761518373028
555639780,555639780,2048880 Stensund,SWE,Ia,1,0.056111265560818
555639781,555639781,2050262 Södra Finnöskogen,SWE,Ia,1,0.050043471506927
555639787,555639787,2043738 Ålandet,SWE,Ia,1,0.210721159373655
555639792,555639792,2047203 Djupviken,SWE,Ia,1,0.030247903217475
555639797,555639797,2045424 Tallinsudden,SWE,Ia,1,0.226897513051089
555639835,555639835,"Vorsø, Vorsø Kalv og Langøerne",DNK,Ia,1,7.98501484988602
555639910,555639910,Bouvetøya (Antarctic),BVT,Ib,2,2214.78462969425
555641241,555641241,Molpe,FIN,Ib,2,31.3373120168441
555641448,555641448,Storskäret och Smf vattenområden,FIN,Ib,2,29.95914794171
555641921,555641921,"Apollo meremadaliku LKA, Apollo skv.",EST,Ib,2,52.1570889942323
555643564,555643564,Namuncurá - Banco Burdwood II,ARG,Ia,2,19733.839093611
555643567,555643567,Yaganes,ARG,Ia,2,58234.8599189952
555643732,555643732,Seal Island (WA32199),AUS,Ia,1,0.008083334223679
555645465,555645465,Ngerchebal Island Wildlife Conservation,PLW,Ib,2,7.31383910066719
555646866,555646866,Ngaremeduu Bay Network,PLW,Ia,2,117.141942882137
555651680,555651680,National Gizilaghaj Park,AZE,Ia,1,121.494690091767
555655551,555655551,Anacapa Island Federal Marine Conservation Area,USA,Ia,2,6.09371412661185
555655552,555655552,Anacapa Island Federal Marine Reserve,USA,Ia,2,9.80203654060936
555655562,555655562,Bodega Marine Life Refuge,USA,Ia,1,0.579397475400046
555655573,555655573,Cape Falcon Marine Reserve,USA,Ia,2,31.9062652495063
555655579,555655579,Cape Perpetua Marine Reserve,USA,Ia,2,36.3084520882135
555655585,555655585,Cascade Head Marine Reserve,USA,Ia,2,25.0074146566312
555655592,555655592,City of Des Moines Park Conservation Area,USA,Ia,1,0.01690778635221
555655604,555655604,Edmonds Underwater Park,USA,Ia,2,0.177900002892905
555655607,555655607,Footprint (Anacapa Channel) Federal Marine Reserve,USA,Ia,2,55.281201572481
555655618,555655618,Gull Island (Santa Cruz Island) Federal Marine Reserve,USA,Ia,2,37.5482654214864
555655622,555655622,Harris Point (San Miguel Island) Federal Marine Reserve,USA,Ia,2,61.1660325434497
